Site,Date,Month,Day,Year,ambient_precip
KNZ,8/15/2021,8,15,2021,0
KNZ,8/16/2021,8,16,2021,0
KNZ,8/17/2021,8,17,2021,0
KNZ,8/18/2021,8,18,2021,0
KNZ,8/19/2021,8,19,2021,0
KNZ,8/20/2021,8,20,2021,0
KNZ,8/21/2021,8,21,2021,0
KNZ,8/22/2021,8,22,2021,0
KNZ,8/23/2021,8,23,2021,0
KNZ,8/24/2021,8,24,2021,0
KNZ,8/25/2021,8,25,2021,0
KNZ,8/26/2021,8,26,2021,0
KNZ,8/27/2021,8,27,2021,0
KNZ,8/28/2021,8,28,2021,0
KNZ,8/29/2021,8,29,2021,0
KNZ,8/30/2021,8,30,2021,0
KNZ,8/31/2021,8,31,2021,6.9
KNZ,9/1/2021,9,1,2021,0
KNZ,9/2/2021,9,2,2021,8.9
KNZ,9/3/2021,9,3,2021,46.5
KNZ,9/4/2021,9,4,2021,46.2
KNZ,9/5/2021,9,5,2021,0
KNZ,9/6/2021,9,6,2021,0
KNZ,9/7/2021,9,7,2021,0
KNZ,9/8/2021,9,8,2021,0
KNZ,9/9/2021,9,9,2021,0
KNZ,9/10/2021,9,10,2021,0
KNZ,9/11/2021,9,11,2021,0
KNZ,9/12/2021,9,12,2021,0
KNZ,9/13/2021,9,13,2021,0
KNZ,9/14/2021,9,14,2021,0.3
KNZ,9/15/2021,9,15,2021,0
HYS,4/1/2014,4,1,2014,0
HYS,4/2/2014,4,2,2014,0
HYS,4/3/2014,4,3,2014,2.54
HYS,4/4/2014,4,4,2014,0
HYS,4/5/2014,4,5,2014,0
HYS,4/6/2014,4,6,2014,0
HYS,4/7/2014,4,7,2014,0.508
HYS,4/8/2014,4,8,2014,0
HYS,4/9/2014,4,9,2014,0
HYS,4/10/2014,4,10,2014,0
HYS,4/11/2014,4,11,2014,0
HYS,4/12/2014,4,12,2014,0
HYS,4/13/2014,4,13,2014,0
HYS,4/14/2014,4,14,2014,0
HYS,4/15/2014,4,15,2014,0
HYS,4/16/2014,4,16,2014,0
HYS,4/17/2014,4,17,2014,0
HYS,4/18/2014,4,18,2014,0
HYS,4/19/2014,4,19,2014,0
HYS,4/20/2014,4,20,2014,12.7
HYS,4/21/2014,4,21,2014,2.286
HYS,4/22/2014,4,22,2014,0
HYS,4/23/2014,4,23,2014,0
HYS,4/24/2014,4,24,2014,8.382
HYS,4/25/2014,4,25,2014,0
HYS,4/26/2014,4,26,2014,0
HYS,4/27/2014,4,27,2014,0
HYS,4/28/2014,4,28,2014,1.524
HYS,4/29/2014,4,29,2014,2.032
HYS,4/30/2014,4,30,2014,0
HYS,5/1/2014,5,1,2014,0
HYS,5/2/2014,5,2,2014,0
HYS,5/3/2014,5,3,2014,0
HYS,5/4/2014,5,4,2014,0
HYS,5/5/2014,5,5,2014,0
HYS,5/6/2014,5,6,2014,0
HYS,5/7/2014,5,7,2014,0
HYS,5/8/2014,5,8,2014,0
HYS,5/9/2014,5,9,2014,0
HYS,5/10/2014,5,10,2014,0
HYS,5/11/2014,5,11,2014,13.208
HYS,5/12/2014,5,12,2014,0
HYS,5/13/2014,5,13,2014,0
HYS,5/14/2014,5,14,2014,0
HYS,5/15/2014,5,15,2014,0
HYS,5/16/2014,5,16,2014,0
HYS,5/17/2014,5,17,2014,0
HYS,5/18/2014,5,18,2014,0
HYS,5/19/2014,5,19,2014,0
HYS,5/20/2014,5,20,2014,0
HYS,5/21/2014,5,21,2014,0
HYS,5/22/2014,5,22,2014,10.414
HYS,5/23/2014,5,23,2014,0.508
HYS,5/24/2014,5,24,2014,0
HYS,5/25/2014,5,25,2014,0
HYS,5/26/2014,5,26,2014,0
HYS,5/27/2014,5,27,2014,0
HYS,5/28/2014,5,28,2014,0
HYS,5/29/2014,5,29,2014,0
HYS,5/30/2014,5,30,2014,0
HYS,5/31/2014,5,31,2014,0
HYS,6/1/2014,6,1,2014,11.938
HYS,6/2/2014,6,2,2014,0
HYS,6/3/2014,6,3,2014,0
HYS,6/4/2014,6,4,2014,0
HYS,6/5/2014,6,5,2014,46.228
HYS,6/6/2014,6,6,2014,4.826
HYS,6/7/2014,6,7,2014,0
HYS,6/8/2014,6,8,2014,0
HYS,6/9/2014,6,9,2014,41.91
HYS,6/10/2014,6,10,2014,0
HYS,6/11/2014,6,11,2014,5.588
HYS,6/12/2014,6,12,2014,1.524
HYS,6/13/2014,6,13,2014,0
HYS,6/14/2014,6,14,2014,13.208
HYS,6/15/2014,6,15,2014,3.302
HYS,6/16/2014,6,16,2014,0
HYS,6/17/2014,6,17,2014,0
HYS,6/18/2014,6,18,2014,0
HYS,6/19/2014,6,19,2014,0
HYS,6/20/2014,6,20,2014,0
HYS,6/21/2014,6,21,2014,0
HYS,6/22/2014,6,22,2014,0
HYS,6/23/2014,6,23,2014,1.27
HYS,6/24/2014,6,24,2014,0
HYS,6/25/2014,6,25,2014,0
HYS,6/26/2014,6,26,2014,6.9
HYS,6/27/2014,6,27,2014,0
HYS,6/28/2014,6,28,2014,12.1
HYS,6/29/2014,6,29,2014,0
HYS,6/30/2014,6,30,2014,0
HYS,7/1/2014,7,1,2014,0
HYS,7/2/2014,7,2,2014,0
HYS,7/3/2014,7,3,2014,0
HYS,7/4/2014,7,4,2014,0
HYS,7/5/2014,7,5,2014,0
HYS,7/6/2014,7,6,2014,0
HYS,7/7/2014,7,7,2014,5.08
HYS,7/8/2014,7,8,2014,6.604
HYS,7/9/2014,7,9,2014,0
HYS,7/10/2014,7,10,2014,29.464
HYS,7/11/2014,7,11,2014,0
HYS,7/12/2014,7,12,2014,1.524
HYS,7/13/2014,7,13,2014,0
HYS,7/14/2014,7,14,2014,0
HYS,7/15/2014,7,15,2014,0
HYS,7/16/2014,7,16,2014,12.7
HYS,7/17/2014,7,17,2014,4.826
HYS,7/18/2014,7,18,2014,0
HYS,7/19/2014,7,19,2014,0
HYS,7/20/2014,7,20,2014,0
HYS,7/21/2014,7,21,2014,0
HYS,7/22/2014,7,22,2014,0
HYS,7/23/2014,7,23,2014,0
HYS,7/24/2014,7,24,2014,0
HYS,7/25/2014,7,25,2014,0
HYS,7/26/2014,7,26,2014,0
HYS,7/27/2014,7,27,2014,0
HYS,7/28/2014,7,28,2014,0
HYS,7/29/2014,7,29,2014,0
HYS,7/30/2014,7,30,2014,2.54
HYS,7/31/2014,7,31,2014,0
HYS,8/1/2014,8,1,2014,0
HYS,8/2/2014,8,2,2014,0
HYS,8/3/2014,8,3,2014,0
HYS,8/4/2014,8,4,2014,0
HYS,8/5/2014,8,5,2014,0
HYS,8/6/2014,8,6,2014,0
HYS,8/7/2014,8,7,2014,4.572
HYS,8/8/2014,8,8,2014,23.372
HYS,8/9/2014,8,9,2014,8.89
HYS,8/10/2014,8,10,2014,0.762
HYS,8/11/2014,8,11,2014,0
HYS,8/12/2014,8,12,2014,0
HYS,8/13/2014,8,13,2014,0
HYS,8/14/2014,8,14,2014,0
HYS,8/15/2014,8,15,2014,9.906
HYS,8/16/2014,8,16,2014,0
HYS,8/17/2014,8,17,2014,0
HYS,8/18/2014,8,18,2014,0
HYS,8/19/2014,8,19,2014,0
HYS,8/20/2014,8,20,2014,0
HYS,8/21/2014,8,21,2014,0.508
HYS,8/22/2014,8,22,2014,22.094
HYS,8/23/2014,8,23,2014,0
HYS,8/24/2014,8,24,2014,0
HYS,8/25/2014,8,25,2014,1.778
HYS,8/26/2014,8,26,2014,0
HYS,8/27/2014,8,27,2014,0.508
HYS,8/28/2014,8,28,2014,0
HYS,8/29/2014,8,29,2014,0
HYS,8/30/2014,8,30,2014,0
HYS,8/31/2014,8,31,2014,0
HYS,9/1/2014,9,1,2014,0
HYS,9/2/2014,9,2,2014,0
HYS,9/3/2014,9,3,2014,0
HYS,9/4/2014,9,4,2014,0
HYS,9/5/2014,9,5,2014,20.578
HYS,9/6/2014,9,6,2014,0
HYS,9/7/2014,9,7,2014,0
HYS,9/8/2014,9,8,2014,0
HYS,9/9/2014,9,9,2014,25.404
HYS,9/10/2014,9,10,2014,0
HYS,9/11/2014,9,11,2014,0
HYS,9/12/2014,9,12,2014,6.096
HYS,9/13/2014,9,13,2014,0
HYS,9/14/2014,9,14,2014,0
HYS,9/15/2014,9,15,2014,0
HYS,4/1/2015,4,1,2015,0
HYS,4/2/2015,4,2,2015,1.778
HYS,4/3/2015,4,3,2015,0.508
HYS,4/4/2015,4,4,2015,0
HYS,4/5/2015,4,5,2015,0
HYS,4/6/2015,4,6,2015,0
HYS,4/7/2015,4,7,2015,0
HYS,4/8/2015,4,8,2015,0
HYS,4/9/2015,4,9,2015,0
HYS,4/10/2015,4,10,2015,0
HYS,4/11/2015,4,11,2015,0
HYS,4/12/2015,4,12,2015,0
HYS,4/13/2015,4,13,2015,0
HYS,4/14/2015,4,14,2015,0
HYS,4/15/2015,4,15,2015,0
HYS,4/16/2015,4,16,2015,2.032
HYS,4/17/2015,4,17,2015,2.032
HYS,4/18/2015,4,18,2015,4.318
HYS,4/19/2015,4,19,2015,1.524
HYS,4/20/2015,4,20,2015,0
HYS,4/21/2015,4,21,2015,0
HYS,4/22/2015,4,22,2015,0
HYS,4/23/2015,4,23,2015,0
HYS,4/24/2015,4,24,2015,46.482
HYS,4/25/2015,4,25,2015,2.794
HYS,4/26/2015,4,26,2015,0
HYS,4/27/2015,4,27,2015,0
HYS,4/28/2015,4,28,2015,0
HYS,4/29/2015,4,29,2015,0
HYS,4/30/2015,4,30,2015,0
HYS,5/1/2015,5,1,2015,0
HYS,5/2/2015,5,2,2015,0
HYS,5/3/2015,5,3,2015,0
HYS,5/4/2015,5,4,2015,0
HYS,5/5/2015,5,5,2015,18
HYS,5/6/2015,5,6,2015,3.8
HYS,5/7/2015,5,7,2015,3.3
HYS,5/8/2015,5,8,2015,12.2
HYS,5/9/2015,5,9,2015,0
HYS,5/10/2015,5,10,2015,9.7
HYS,5/11/2015,5,11,2015,0
HYS,5/12/2015,5,12,2015,0
HYS,5/13/2015,5,13,2015,0
HYS,5/14/2015,5,14,2015,14.7
HYS,5/15/2015,5,15,2015,0
HYS,5/16/2015,5,16,2015,16.5
HYS,5/17/2015,5,17,2015,6.9
HYS,5/18/2015,5,18,2015,0
HYS,5/19/2015,5,19,2015,0
HYS,5/20/2015,5,20,2015,21.8
HYS,5/21/2015,5,21,2015,0
HYS,5/22/2015,5,22,2015,7.4
HYS,5/23/2015,5,23,2015,0
HYS,5/24/2015,5,24,2015,0
HYS,5/25/2015,5,25,2015,0
HYS,5/26/2015,5,26,2015,0
HYS,5/27/2015,5,27,2015,0
HYS,5/28/2015,5,28,2015,0.8
HYS,5/29/2015,5,29,2015,17.5
HYS,5/30/2015,5,30,2015,0.5
HYS,5/31/2015,5,31,2015,0
HYS,6/1/2015,6,1,2015,0
HYS,6/2/2015,6,2,2015,0
HYS,6/3/2015,6,3,2015,0
HYS,6/4/2015,6,4,2015,0
HYS,6/5/2015,6,5,2015,0.508
HYS,6/6/2015,6,6,2015,0
HYS,6/7/2015,6,7,2015,0
HYS,6/8/2015,6,8,2015,0
HYS,6/9/2015,6,9,2015,0
HYS,6/10/2015,6,10,2015,0.762
HYS,6/11/2015,6,11,2015,1.524
HYS,6/12/2015,6,12,2015,1.016
HYS,6/13/2015,6,13,2015,0
HYS,6/14/2015,6,14,2015,10.16
HYS,6/15/2015,6,15,2015,0
HYS,6/16/2015,6,16,2015,0
HYS,6/17/2015,6,17,2015,0
HYS,6/18/2015,6,18,2015,0
HYS,6/19/2015,6,19,2015,0
HYS,6/20/2015,6,20,2015,0
HYS,6/21/2015,6,21,2015,0
HYS,6/22/2015,6,22,2015,0
HYS,6/23/2015,6,23,2015,0
HYS,6/24/2015,6,24,2015,0
HYS,6/25/2015,6,25,2015,0
HYS,6/26/2015,6,26,2015,0
HYS,6/27/2015,6,27,2015,0
HYS,6/28/2015,6,28,2015,0
HYS,6/29/2015,6,29,2015,0
HYS,6/30/2015,6,30,2015,0
HYS,7/1/2015,7,1,2015,0
HYS,7/2/2015,7,2,2015,16.766
HYS,7/3/2015,7,3,2015,0
HYS,7/4/2015,7,4,2015,0
HYS,7/5/2015,7,5,2015,0
HYS,7/6/2015,7,6,2015,0.762
HYS,7/7/2015,7,7,2015,0
HYS,7/8/2015,7,8,2015,0
HYS,7/9/2015,7,9,2015,0
HYS,7/10/2015,7,10,2015,0
HYS,7/11/2015,7,11,2015,0
HYS,7/12/2015,7,12,2015,0
HYS,7/13/2015,7,13,2015,0
HYS,7/14/2015,7,14,2015,0
HYS,7/15/2015,7,15,2015,43.176
HYS,7/16/2015,7,16,2015,0
HYS,7/17/2015,7,17,2015,0
HYS,7/18/2015,7,18,2015,0
HYS,7/19/2015,7,19,2015,23.878
HYS,7/20/2015,7,20,2015,8.89
HYS,7/21/2015,7,21,2015,0
HYS,7/22/2015,7,22,2015,0
HYS,7/23/2015,7,23,2015,0
HYS,7/24/2015,7,24,2015,0
HYS,7/25/2015,7,25,2015,0
HYS,7/26/2015,7,26,2015,0
HYS,7/27/2015,7,27,2015,6.35
HYS,7/28/2015,7,28,2015,0
HYS,7/29/2015,7,29,2015,0
HYS,7/30/2015,7,30,2015,0
HYS,7/31/2015,7,31,2015,0
HYS,8/1/2015,8,1,2015,0
HYS,8/2/2015,8,2,2015,0.508
HYS,8/3/2015,8,3,2015,0
HYS,8/4/2015,8,4,2015,1.016
HYS,8/5/2015,8,5,2015,1.778
HYS,8/6/2015,8,6,2015,0
HYS,8/7/2015,8,7,2015,0
HYS,8/8/2015,8,8,2015,25.404
HYS,8/9/2015,8,9,2015,0
HYS,8/10/2015,8,10,2015,0
HYS,8/11/2015,8,11,2015,0
HYS,8/12/2015,8,12,2015,0
HYS,8/13/2015,8,13,2015,0
HYS,8/14/2015,8,14,2015,0
HYS,8/15/2015,8,15,2015,0
HYS,8/16/2015,8,16,2015,0
HYS,8/17/2015,8,17,2015,0
HYS,8/18/2015,8,18,2015,0
HYS,8/19/2015,8,19,2015,0
HYS,8/20/2015,8,20,2015,0
HYS,8/21/2015,8,21,2015,0
HYS,8/22/2015,8,22,2015,0.762
HYS,8/23/2015,8,23,2015,0
HYS,8/24/2015,8,24,2015,0
HYS,8/25/2015,8,25,2015,0
HYS,8/26/2015,8,26,2015,0
HYS,8/27/2015,8,27,2015,4.064
HYS,8/28/2015,8,28,2015,1.016
HYS,8/29/2015,8,29,2015,0
HYS,8/30/2015,8,30,2015,0
HYS,8/31/2015,8,31,2015,0
HYS,9/1/2015,9,1,2015,0
HYS,9/2/2015,9,2,2015,0
HYS,9/3/2015,9,3,2015,0
HYS,9/4/2015,9,4,2015,0.762
HYS,9/5/2015,9,5,2015,0
HYS,9/6/2015,9,6,2015,0
HYS,9/7/2015,9,7,2015,0
HYS,9/8/2015,9,8,2015,2.286
HYS,9/9/2015,9,9,2015,0
HYS,9/10/2015,9,10,2015,29.206
HYS,9/11/2015,9,11,2015,0
HYS,9/12/2015,9,12,2015,0
HYS,9/13/2015,9,13,2015,0
HYS,9/14/2015,9,14,2015,0
HYS,9/15/2015,9,15,2015,0
HYS,4/1/2016,4,1,2016,0
HYS,4/2/2016,4,2,2016,0
HYS,4/3/2016,4,3,2016,0
HYS,4/4/2016,4,4,2016,0
HYS,4/5/2016,4,5,2016,0
HYS,4/6/2016,4,6,2016,0
HYS,4/7/2016,4,7,2016,0
HYS,4/8/2016,4,8,2016,0
HYS,4/9/2016,4,9,2016,0
HYS,4/10/2016,4,10,2016,0
HYS,4/11/2016,4,11,2016,0
HYS,4/12/2016,4,12,2016,0
HYS,4/13/2016,4,13,2016,0
HYS,4/14/2016,4,14,2016,0
HYS,4/15/2016,4,15,2016,0
HYS,4/16/2016,4,16,2016,70.36
HYS,4/17/2016,4,17,2016,35.306
HYS,4/18/2016,4,18,2016,3.048
HYS,4/19/2016,4,19,2016,3.048
HYS,4/20/2016,4,20,2016,0
HYS,4/21/2016,4,21,2016,0.762
HYS,4/22/2016,4,22,2016,0
HYS,4/23/2016,4,23,2016,0
HYS,4/24/2016,4,24,2016,0
HYS,4/25/2016,4,25,2016,0
HYS,4/26/2016,4,26,2016,0
HYS,4/27/2016,4,27,2016,3.302
HYS,4/28/2016,4,28,2016,0
HYS,4/29/2016,4,29,2016,29.718
HYS,4/30/2016,4,30,2016,1.27
HYS,5/1/2016,5,1,2016,0
HYS,5/2/2016,5,2,2016,0
HYS,5/3/2016,5,3,2016,0
HYS,5/4/2016,5,4,2016,0
HYS,5/5/2016,5,5,2016,0
HYS,5/6/2016,5,6,2016,0
HYS,5/7/2016,5,7,2016,0
HYS,5/8/2016,5,8,2016,29.464
HYS,5/9/2016,5,9,2016,10.922
HYS,5/10/2016,5,10,2016,0
HYS,5/11/2016,5,11,2016,4.826
HYS,5/12/2016,5,12,2016,0
HYS,5/13/2016,5,13,2016,0
HYS,5/14/2016,5,14,2016,0
HYS,5/15/2016,5,15,2016,0
HYS,5/16/2016,5,16,2016,13.208
HYS,5/17/2016,5,17,2016,0
HYS,5/18/2016,5,18,2016,0
HYS,5/19/2016,5,19,2016,0
HYS,5/20/2016,5,20,2016,0
HYS,5/21/2016,5,21,2016,0
HYS,5/22/2016,5,22,2016,0
HYS,5/23/2016,5,23,2016,0
HYS,5/24/2016,5,24,2016,36.072
HYS,5/25/2016,5,25,2016,0
HYS,5/26/2016,5,26,2016,1.524
HYS,5/27/2016,5,27,2016,26.67
HYS,5/28/2016,5,28,2016,1.778
HYS,5/29/2016,5,29,2016,0
HYS,5/30/2016,5,30,2016,8.128
HYS,5/31/2016,5,31,2016,1.524
HYS,6/1/2016,6,1,2016,0
HYS,6/2/2016,6,2,2016,0
HYS,6/3/2016,6,3,2016,0
HYS,6/4/2016,6,4,2016,0
HYS,6/5/2016,6,5,2016,0
HYS,6/6/2016,6,6,2016,0
HYS,6/7/2016,6,7,2016,0
HYS,6/8/2016,6,8,2016,0
HYS,6/9/2016,6,9,2016,0
HYS,6/10/2016,6,10,2016,0
HYS,6/11/2016,6,11,2016,0
HYS,6/12/2016,6,12,2016,0
HYS,6/13/2016,6,13,2016,0
HYS,6/14/2016,6,14,2016,0
HYS,6/15/2016,6,15,2016,0
HYS,6/16/2016,6,16,2016,0
HYS,6/17/2016,6,17,2016,24.892
HYS,6/18/2016,6,18,2016,4.826
HYS,6/19/2016,6,19,2016,0
HYS,6/20/2016,6,20,2016,0
HYS,6/21/2016,6,21,2016,0
HYS,6/22/2016,6,22,2016,0
HYS,6/23/2016,6,23,2016,0
HYS,6/24/2016,6,24,2016,0
HYS,6/25/2016,6,25,2016,18.032
HYS,6/26/2016,6,26,2016,0
HYS,6/27/2016,6,27,2016,0
HYS,6/28/2016,6,28,2016,3.556
HYS,6/29/2016,6,29,2016,0.762
HYS,6/30/2016,6,30,2016,4.064
HYS,7/1/2016,7,1,2016,0
HYS,7/2/2016,7,2,2016,10.668
HYS,7/3/2016,7,3,2016,2.54
HYS,7/4/2016,7,4,2016,0
HYS,7/5/2016,7,5,2016,0
HYS,7/6/2016,7,6,2016,2.286
HYS,7/7/2016,7,7,2016,0
HYS,7/8/2016,7,8,2016,0
HYS,7/9/2016,7,9,2016,0
HYS,7/10/2016,7,10,2016,0
HYS,7/11/2016,7,11,2016,0
HYS,7/12/2016,7,12,2016,3.048
HYS,7/13/2016,7,13,2016,17.268
HYS,7/14/2016,7,14,2016,4.572
HYS,7/15/2016,7,15,2016,0
HYS,7/16/2016,7,16,2016,0
HYS,7/17/2016,7,17,2016,0
HYS,7/18/2016,7,18,2016,0
HYS,7/19/2016,7,19,2016,0
HYS,7/20/2016,7,20,2016,0
HYS,7/21/2016,7,21,2016,0
HYS,7/22/2016,7,22,2016,0
HYS,7/23/2016,7,23,2016,0
HYS,7/24/2016,7,24,2016,1.27
HYS,7/25/2016,7,25,2016,2.54
HYS,7/26/2016,7,26,2016,0
HYS,7/27/2016,7,27,2016,0
HYS,7/28/2016,7,28,2016,1.524
HYS,7/29/2016,7,29,2016,0
HYS,7/30/2016,7,30,2016,0
HYS,7/31/2016,7,31,2016,0.508
HYS,8/1/2016,8,1,2016,0
HYS,8/2/2016,8,2,2016,0
HYS,8/3/2016,8,3,2016,0
HYS,8/4/2016,8,4,2016,0
HYS,8/5/2016,8,5,2016,4.572
HYS,8/6/2016,8,6,2016,1.778
HYS,8/7/2016,8,7,2016,49.022
HYS,8/8/2016,8,8,2016,0
HYS,8/9/2016,8,9,2016,0
HYS,8/10/2016,8,10,2016,0
HYS,8/11/2016,8,11,2016,0
HYS,8/12/2016,8,12,2016,0
HYS,8/13/2016,8,13,2016,0
HYS,8/14/2016,8,14,2016,0
HYS,8/15/2016,8,15,2016,0
HYS,8/16/2016,8,16,2016,0
HYS,8/17/2016,8,17,2016,0
HYS,8/18/2016,8,18,2016,0
HYS,8/19/2016,8,19,2016,0
HYS,8/20/2016,8,20,2016,0
HYS,8/21/2016,8,21,2016,0
HYS,8/22/2016,8,22,2016,0
HYS,8/23/2016,8,23,2016,0
HYS,8/24/2016,8,24,2016,0
HYS,8/25/2016,8,25,2016,19.05
HYS,8/26/2016,8,26,2016,2.54
HYS,8/27/2016,8,27,2016,7.366
HYS,8/28/2016,8,28,2016,0
HYS,8/29/2016,8,29,2016,6.35
HYS,8/30/2016,8,30,2016,16.256
HYS,8/31/2016,8,31,2016,17.272
HYS,9/1/2016,9,1,2016,0
HYS,9/2/2016,9,2,2016,0
HYS,9/3/2016,9,3,2016,1.778
HYS,9/4/2016,9,4,2016,117.1
HYS,9/5/2016,9,5,2016,0
HYS,9/6/2016,9,6,2016,4.318
HYS,9/7/2016,9,7,2016,22.1
HYS,9/8/2016,9,8,2016,0
HYS,9/9/2016,9,9,2016,0
HYS,9/10/2016,9,10,2016,0
HYS,9/11/2016,9,11,2016,0
HYS,9/12/2016,9,12,2016,0
HYS,9/13/2016,9,13,2016,0
HYS,9/14/2016,9,14,2016,0
HYS,9/15/2016,9,15,2016,0
HYS,4/1/2017,4,1,2017,37.846
HYS,4/2/2017,4,2,2017,0
HYS,4/3/2017,4,3,2017,0
HYS,4/4/2017,4,4,2017,3.556
HYS,4/5/2017,4,5,2017,0
HYS,4/6/2017,4,6,2017,0
HYS,4/7/2017,4,7,2017,0
HYS,4/8/2017,4,8,2017,0
HYS,4/9/2017,4,9,2017,0
HYS,4/10/2017,4,10,2017,0
HYS,4/11/2017,4,11,2017,0
HYS,4/12/2017,4,12,2017,2.032
HYS,4/13/2017,4,13,2017,3.81
HYS,4/14/2017,4,14,2017,1.524
HYS,4/15/2017,4,15,2017,0
HYS,4/16/2017,4,16,2017,2.794
HYS,4/17/2017,4,17,2017,0
HYS,4/18/2017,4,18,2017,0
HYS,4/19/2017,4,19,2017,0
HYS,4/20/2017,4,20,2017,0
HYS,4/21/2017,4,21,2017,1.016
HYS,4/22/2017,4,22,2017,0
HYS,4/23/2017,4,23,2017,0
HYS,4/24/2017,4,24,2017,0
HYS,4/25/2017,4,25,2017,0
HYS,4/26/2017,4,26,2017,0
HYS,4/27/2017,4,27,2017,5.588
HYS,4/28/2017,4,28,2017,5.842
HYS,4/29/2017,4,29,2017,26.416
HYS,4/30/2017,4,30,2017,24.892
HYS,5/1/2017,5,1,2017,2.794
HYS,5/2/2017,5,2,2017,0
HYS,5/3/2017,5,3,2017,4.318
HYS,5/4/2017,5,4,2017,0
HYS,5/5/2017,5,5,2017,0
HYS,5/6/2017,5,6,2017,0
HYS,5/7/2017,5,7,2017,0
HYS,5/8/2017,5,8,2017,0
HYS,5/9/2017,5,9,2017,0
HYS,5/10/2017,5,10,2017,0
HYS,5/11/2017,5,11,2017,22.86
HYS,5/12/2017,5,12,2017,0
HYS,5/13/2017,5,13,2017,0
HYS,5/14/2017,5,14,2017,0
HYS,5/15/2017,5,15,2017,0
HYS,5/16/2017,5,16,2017,12.7
HYS,5/17/2017,5,17,2017,3.048
HYS,5/18/2017,5,18,2017,27.432
HYS,5/19/2017,5,19,2017,23.114
HYS,5/20/2017,5,20,2017,0.762
HYS,5/21/2017,5,21,2017,0
HYS,5/22/2017,5,22,2017,3.302
HYS,5/23/2017,5,23,2017,0
HYS,5/24/2017,5,24,2017,0
HYS,5/25/2017,5,25,2017,17.53
HYS,5/26/2017,5,26,2017,0
HYS,5/27/2017,5,27,2017,19.816
HYS,5/28/2017,5,28,2017,0
HYS,5/29/2017,5,29,2017,0
HYS,5/30/2017,5,30,2017,0
HYS,5/31/2017,5,31,2017,0
HYS,6/1/2017,6,1,2017,0.508
HYS,6/2/2017,6,2,2017,0
HYS,6/3/2017,6,3,2017,0
HYS,6/4/2017,6,4,2017,0
HYS,6/5/2017,6,5,2017,0
HYS,6/6/2017,6,6,2017,11.938
HYS,6/7/2017,6,7,2017,0
HYS,6/8/2017,6,8,2017,0
HYS,6/9/2017,6,9,2017,0
HYS,6/10/2017,6,10,2017,0
HYS,6/11/2017,6,11,2017,0
HYS,6/12/2017,6,12,2017,0
HYS,6/13/2017,6,13,2017,5.588
HYS,6/14/2017,6,14,2017,0
HYS,6/15/2017,6,15,2017,2.032
HYS,6/16/2017,6,16,2017,0
HYS,6/17/2017,6,17,2017,0
HYS,6/18/2017,6,18,2017,5.08
HYS,6/19/2017,6,19,2017,0
HYS,6/20/2017,6,20,2017,14.986
HYS,6/21/2017,6,21,2017,0
HYS,6/22/2017,6,22,2017,5.588
HYS,6/23/2017,6,23,2017,7.366
HYS,6/24/2017,6,24,2017,0
HYS,6/25/2017,6,25,2017,8.636
HYS,6/26/2017,6,26,2017,0
HYS,6/27/2017,6,27,2017,0
HYS,6/28/2017,6,28,2017,1.016
HYS,6/29/2017,6,29,2017,0
HYS,6/30/2017,6,30,2017,0
HYS,7/1/2017,7,1,2017,0
HYS,7/2/2017,7,2,2017,12.446
HYS,7/3/2017,7,3,2017,22.862
HYS,7/4/2017,7,4,2017,0
HYS,7/5/2017,7,5,2017,0
HYS,7/6/2017,7,6,2017,0
HYS,7/7/2017,7,7,2017,0
HYS,7/8/2017,7,8,2017,0
HYS,7/9/2017,7,9,2017,0
HYS,7/10/2017,7,10,2017,0
HYS,7/11/2017,7,11,2017,0
HYS,7/12/2017,7,12,2017,0
HYS,7/13/2017,7,13,2017,0.508
HYS,7/14/2017,7,14,2017,0
HYS,7/15/2017,7,15,2017,0
HYS,7/16/2017,7,16,2017,0
HYS,7/17/2017,7,17,2017,0
HYS,7/18/2017,7,18,2017,0
HYS,7/19/2017,7,19,2017,0
HYS,7/20/2017,7,20,2017,0
HYS,7/21/2017,7,21,2017,0
HYS,7/22/2017,7,22,2017,0.762
HYS,7/23/2017,7,23,2017,0
HYS,7/24/2017,7,24,2017,0
HYS,7/25/2017,7,25,2017,0
HYS,7/26/2017,7,26,2017,5.842
HYS,7/27/2017,7,27,2017,0
HYS,7/28/2017,7,28,2017,0
HYS,7/29/2017,7,29,2017,0
HYS,7/30/2017,7,30,2017,0
HYS,7/31/2017,7,31,2017,0.762
HYS,8/1/2017,8,1,2017,0
HYS,8/2/2017,8,2,2017,0
HYS,8/3/2017,8,3,2017,0
HYS,8/4/2017,8,4,2017,0
HYS,8/5/2017,8,5,2017,0
HYS,8/6/2017,8,6,2017,0
HYS,8/7/2017,8,7,2017,0
HYS,8/8/2017,8,8,2017,0
HYS,8/9/2017,8,9,2017,0
HYS,8/10/2017,8,10,2017,0.508
HYS,8/11/2017,8,11,2017,0
HYS,8/12/2017,8,12,2017,0
HYS,8/13/2017,8,13,2017,0
HYS,8/14/2017,8,14,2017,0
HYS,8/15/2017,8,15,2017,0
HYS,8/16/2017,8,16,2017,49.278
HYS,8/17/2017,8,17,2017,0
HYS,8/18/2017,8,18,2017,1.524
HYS,8/19/2017,8,19,2017,0
HYS,8/20/2017,8,20,2017,0
HYS,8/21/2017,8,21,2017,0
